side,entry_ts,exit_ts,entry_price,exit_price,gross_ret,net_ret,net_pct,bars,win
short,2022-11-25 22:15:00,2022-11-26 12:15:00,14.14,14.65,-0.034812286689419825,-0.03558428243003409,-3.5584282430034087,56,False
long,2022-11-26 18:30:00,2022-11-27 06:30:00,14.18,14.29,0.007757404795486478,0.006951360112835037,0.6951360112835037,48,True
short,2022-11-27 22:45:00,2022-11-28 11:15:00,14.39,13.49,0.06671608598962186,0.06586288379540406,6.586288379540406,50,True
short,2022-11-29 08:15:00,2022-11-29 20:15:00,13.67,13.46,0.015601783060921193,0.014789464130757768,1.4789464130757768,48,True
long,2022-11-30 18:00:00,2022-12-01 06:00:00,13.38,13.89,0.03811659192825112,0.037286264753363385,3.7286264753363385,48,True
long,2022-12-01 16:45:00,2022-12-02 09:45:00,13.6,13.56,-0.002941176470588225,-0.0037386639999998916,-0.37386639999998916,68,False
short,2022-12-02 13:00:00,2022-12-03 23:45:00,13.68,13.33,0.026256564141035277,0.02543572309077291,2.543572309077291,139,True
short,2022-12-04 09:15:00,2022-12-04 22:30:00,13.45,13.64,-0.013929618768328544,-0.014718317302052752,-1.4718317302052752,53,False
short,2022-12-05 13:00:00,2022-12-06 02:45:00,13.94,14.0,-0.004285714285714337,-0.005082126399999942,-0.5082126399999942,55,False
short,2022-12-06 08:00:00,2022-12-06 20:00:00,14.14,14.01,0.009279086366880795,0.008471824582441334,0.8471824582441334,48,True
long,2022-12-07 06:30:00,2022-12-07 18:30:00,13.96,13.59,-0.026504297994269455,-0.02728293879656163,-2.728293879656163,48,False
short,2022-12-08 00:45:00,2022-12-09 14:00:00,13.49,13.8,-0.022463768115942084,-0.02324564069565216,-2.324564069565216,149,False
short,2022-12-10 08:00:00,2022-12-12 00:15:00,13.62,13.41,0.015659955257270708,0.014847589798657745,1.4847589798657745,161,True
long,2022-12-12 03:30:00,2022-12-12 15:30:00,13.0,13.14,0.010769230769230864,0.009960777107692609,0.9960777107692609,48,True
short,2022-12-12 18:45:00,2022-12-13 06:45:00,13.17,13.09,0.006111535523300127,0.005306807272727365,0.5306807272727365,48,True
long,2022-12-13 10:00:00,2022-12-13 22:00:00,13.14,13.76,0.04718417047184165,0.04634659068493163,4.634659068493163,48,True
short,2022-12-14 08:00:00,2022-12-14 20:00:00,13.9,14.3,-0.027972027972028024,-0.02874949482517475,-2.874949482517475,48,False
long,2022-12-15 02:00:00,2022-12-15 22:30:00,13.97,13.97,0.0,-0.0007998399999998851,-0.07998399999998851,82,False
long,2022-12-16 10:00:00,2022-12-16 22:00:00,13.45,12.91,-0.04014869888475825,-0.04091642634944215,-4.091642634944215,48,False
long,2022-12-17 02:15:00,2022-12-17 14:15:00,12.04,12.3,0.021594684385382257,0.020777572093023666,2.0777572093023666,48,True
short,2022-12-18 08:00:00,2022-12-19 04:15:00,12.43,12.27,0.013039934800326058,0.012229664938875562,1.2229664938875562,81,True
short,2022-12-19 12:45:00,2022-12-20 00:45:00,12.3,12.11,0.0156895127993395,0.01487712369942229,1.487712369942229,48,True
short,2022-12-20 07:45:00,2022-12-20 19:45:00,12.32,12.24,0.006535947712418277,0.005730879999999994,0.5730879999999994,48,True
short,2022-12-20 23:30:00,2022-12-21 11:30:00,12.3,12.07,0.0190555095277547,0.018240428169014056,1.8240428169014056,48,True
short,2022-12-21 22:30:00,2022-12-22 16:00:00,12.09,11.76,0.028061224489795977,0.027238940000000156,2.7238940000000156,70,True
long,2022-12-23 02:00:00,2022-12-23 14:00:00,11.97,11.87,-0.00835421888053478,-0.009147376842105315,-0.9147376842105315,48,False
long,2022-12-24 06:45:00,2022-12-24 18:45:00,11.29,11.46,0.015057573073516517,0.014245689424269514,1.4245689424269514,48,True
short,2022-12-24 22:45:00,2022-12-27 15:15:00,11.4,10.9,0.04587155963302747,0.0450350297247708,4.50350297247708,258,True
long,2022-12-27 18:30:00,2022-12-28 08:45:00,10.84,10.05,-0.07287822878228778,-0.07361977785977847,-7.361977785977847,57,False
long,2022-12-28 14:15:00,2022-12-31 01:30:00,9.96,9.92,-0.004016064257028162,-0.004812692048192679,-0.48126920481926794,237,False
short,2022-12-31 18:45:00,2023-01-01 06:45:00,9.97,9.81,0.016309887869520923,0.015497002568807483,1.5497002568807483,48,True
long,2023-01-03 08:45:00,2023-01-03 20:45:00,11.72,13.15,0.12201365187713309,0.12111622047781578,12.111622047781578,48,True
long,2023-01-04 04:30:00,2023-01-05 05:30:00,13.36,13.33,-0.002245508982035904,-0.0030435529341316103,-0.30435529341316103,100,False
long,2023-01-05 12:15:00,2023-01-06 00:15:00,13.27,13.32,0.0037678975131876236,0.002965043798040856,0.2965043798040856,48,True
long,2023-01-06 07:30:00,2023-01-06 21:15:00,13.14,13.25,0.008371385083713712,0.0075648493150684,0.75648493150684,55,True
short,2023-01-07 17:15:00,2023-01-08 05:15:00,13.21,13.28,-0.005271084337349241,-0.006066708313252733,-0.6066708313252733,48,False
short,2023-01-09 02:30:00,2023-01-09 14:30:00,16.39,16.31,0.004904966278356904,0.0041012030901288465,0.41012030901288465,48,True
long,2023-01-09 17:45:00,2023-01-10 14:00:00,16.67,15.94,-0.043791241751649834,-0.04455605576484711,-4.455605576484711,81,False
long,2023-01-11 03:30:00,2023-01-13 03:00:00,16.04,16.47,0.02680798004987528,0.025986697955112215,2.5986697955112215,190,True
short,2023-01-14 00:30:00,2023-01-14 12:30:00,18.43,22.44,-0.178698752228164,-0.17935566181818174,-17.935566181818174,48,False
long,2023-01-14 15:45:00,2023-01-15 20:45:00,22.33,23.31,0.043887147335423204,0.04305220463949855,4.305220463949855,116,True
long,2023-01-16 02:45:00,2023-01-17 00:30:00,23.72,23.53,-0.008010118043844772,-0.008803551231028495,-0.8803551231028495,87,False
long,2023-01-18 04:15:00,2023-01-19 00:45:00,23.12,21.15,-0.08520761245674746,-0.08593929999999994,-8.593929999999993,82,False
long,2023-01-19 14:30:00,2023-01-20 02:30:00,20.78,21.57,0.03801732435033678,0.03718707657362863,3.718707657362863,48,True
long,2023-01-20 12:15:00,2023-01-21 00:15:00,21.22,24.91,0.1738925541941565,0.1729536279736099,17.29536279736099,48,True
long,2023-01-21 04:45:00,2023-01-21 20:00:00,25.06,25.62,0.022346368715083997,0.021528655195530932,2.1528655195530932,61,True
long,2023-01-22 02:30:00,2023-01-22 17:00:00,24.94,25.0,0.002405773857257376,0.0016040096230955925,0.16040096230955925,58,True
long,2023-01-22 21:00:00,2023-01-23 09:00:00,23.87,24.34,0.019689987431922962,0.018874398592375607,1.8874398592375607,48,True
long,2023-01-24 14:30:00,2023-01-25 05:15:00,24.23,22.91,-0.05447791993396622,-0.05523418631448618,-5.523418631448617,59,False
long,2023-01-25 15:15:00,2023-01-26 10:15:00,23.01,24.27,0.054758800521512274,0.05391516224250337,5.391516224250337,76,True
long,2023-01-26 23:15:00,2023-01-28 00:15:00,24.26,24.3,0.0016488046166529546,0.0008476458367685513,0.08476458367685513,100,True
long,2023-01-28 19:00:00,2023-01-29 07:00:00,23.99,24.09,0.004168403501459084,0.00336522944560258,0.336522944560258,48,True
short,2023-01-29 19:30:00,2023-01-30 07:30:00,26.21,25.29,0.03637801502570204,0.035549078434164105,3.5549078434164105,48,True
long,2023-01-30 10:45:00,2023-01-31 04:00:00,24.16,24.02,-0.005794701986755024,-0.0065899071523177755,-0.6589907152317775,69,False
long,2023-01-31 12:00:00,2023-02-01 12:30:00,23.75,23.57,-0.0075789473684210185,-0.0083727254231577,-0.8372725423157701,98,False
short,2023-02-01 22:15:00,2023-02-02 10:15:00,24.9,25.0,-0.0040000000000000036,-0.00479664063999985,-0.47966406399998496,48,False
long,2023-02-03 01:30:00,2023-02-03 13:30:00,24.39,24.51,0.004920049200491938,0.004116273948339577,0.4116273948339577,48,True
short,2023-02-04 18:00:00,2023-02-05 16:00:00,24.72,23.64,0.045685279187817285,0.04484889827411176,4.484889827411176,88,True
long,2023-02-05 19:15:00,2023-02-06 18:45:00,23.35,23.22,-0.005567451820128633,-0.00636283874946475,-0.636283874946475,94,False
short,2023-02-07 15:30:00,2023-02-08 03:30:00,22.97,23.92,-0.03971571906354532,-0.04048379284280945,-4.048379284280945,48,False
short,2023-02-08 08:15:00,2023-02-08 20:15:00,23.62,22.89,0.03189165574486674,0.03106630752293582,3.106630752293582,48,True
long,2023-02-10 03:15:00,2023-02-11 05:45:00,20.78,20.33,-0.021655437921078047,-0.022437957035611134,-2.2437957035611134,106,False
short,2023-02-11 10:30:00,2023-02-12 00:45:00,20.26,20.67,-0.019835510401548184,-0.02061948516690848,-2.061948516690848,57,False
long,2023-02-12 22:00:00,2023-02-13 10:45:00,21.39,20.49,-0.04207573632538575,-0.042841922468443094,-4.284192246844309,51,False
long,2023-02-13 14:15:00,2023-02-14 03:15:00,20.48,20.91,0.02099609375,0.020179460234375224,2.0179460234375224,52,True
short,2023-02-14 06:30:00,2023-02-14 18:30:00,20.95,21.89,-0.04294198264047511,-0.04370747592507984,-4.370747592507984,48,False
short,2023-02-15 07:30:00,2023-02-15 19:30:00,21.65,22.88,-0.05375874125874125,-0.05451558286713276,-5.451558286713276,48,False
long,2023-02-16 13:45:00,2023-02-17 03:30:00,23.52,22.77,-0.03188775510204078,-0.032662089999999866,-3.2662089999999866,55,False
short,2023-02-18 14:15:00,2023-02-19 02:45:00,23.26,23.32,-0.002572898799313883,-0.0033706808919381492,-0.3370680891938149,50,False
long,2023-02-19 19:15:00,2023-02-20 07:15:00,24.38,26.55,0.08900738310090239,0.08813635143560306,8.813635143560305,48,True
long,2023-02-20 10:30:00,2023-02-20 23:45:00,26.46,25.97,-0.0185185185185186,-0.01930354666666667,-1.930354666666667,53,False
long,2023-02-21 09:45:00,2023-02-22 13:00:00,25.4,23.59,-0.07125984251968498,-0.07200268604724391,-7.200268604724391,109,False
long,2023-02-22 17:00:00,2023-02-23 06:15:00,23.57,24.42,0.036062791684344564,0.03523410722104381,3.523410722104381,53,True
long,2023-02-23 14:30:00,2023-02-24 08:00:00,24.19,23.96,-0.009508061182306737,-0.010300296254650565,-1.0300296254650565,70,False
long,2023-02-24 22:30:00,2023-02-25 10:30:00,22.82,22.74,-0.0035056967572305586,-0.0043027327607361165,-0.43027327607361165,48,False
long,2023-02-25 14:30:00,2023-02-26 02:30:00,22.58,22.45,-0.005757307351638596,-0.006552542426926378,-0.6552542426926378,48,False
long,2023-02-27 09:30:00,2023-02-27 23:15:00,22.79,22.62,-0.007459412022816969,-0.00825328568670447,-0.825328568670447,55,False
long,2023-03-01 00:15:00,2023-03-01 12:15:00,21.88,22.64,0.034734917733089565,0.033907295356490064,3.3907295356490064,48,True
short,2023-03-01 16:00:00,2023-03-02 04:00:00,22.66,22.04,0.028130671506352067,0.027308331470054625,2.7308331470054625,48,True
short,2023-03-02 07:30:00,2023-03-02 19:30:00,21.97,22.1,-0.005882352941176561,-0.006677488000000009,-0.6677488000000009,48,False
short,2023-03-03 09:30:00,2023-03-04 06:15:00,21.17,21.19,-0.0009438414346389923,-0.001742926512505849,-0.1742926512505849,83,False
short,2023-03-04 11:00:00,2023-03-04 23:00:00,21.12,20.73,0.01881331403762676,0.017998426396526934,1.7998426396526934,48,True
short,2023-03-05 08:45:00,2023-03-05 22:45:00,21.28,21.12,0.007575757575757569,0.0067698581818183,0.67698581818183,56,True
long,2023-03-06 02:30:00,2023-03-06 14:30:00,20.74,20.85,0.005303760848601957,0.004499678688524966,0.4499678688524966,48,True
short,2023-03-07 07:00:00,2023-03-07 19:00:00,20.76,20.16,0.029761904761904878,0.028938260000000326,2.8938260000000326,48,True
long,2023-03-07 22:15:00,2023-03-08 11:30:00,19.83,19.39,-0.02218860312657578,-0.022970695794250928,-2.297069579425093,53,False
long,2023-03-08 14:45:00,2023-03-09 10:30:00,18.86,18.44,-0.022269353128313796,-0.023051381208907484,-2.3051381208907484,79,False
long,2023-03-09 17:45:00,2023-03-11 02:15:00,18.08,18.47,0.02157079646017701,0.020753703274336344,2.0753703274336344,130,True
long,2023-03-11 06:00:00,2023-03-11 19:30:00,18.2,17.79,-0.02252747252747256,-0.023309294153846083,-2.3309294153846083,54,False
long,2023-03-12 21:30:00,2023-03-13 10:45:00,18.79,19.26,0.02501330494944143,0.024193458307610882,2.4193458307610882,53,True
long,2023-03-13 14:00:00,2023-03-14 02:15:00,19.39,20.36,0.050025786487880364,0.049185933862816,4.9185933862816,49,True
short,2023-03-14 14:45:00,2023-03-15 03:15:00,21.71,21.12,0.027935606060605966,0.027113422045454527,2.7113422045454527,50,True
long,2023-03-15 15:00:00,2023-03-16 09:00:00,20.08,19.5,-0.028884462151394286,-0.029661199203186994,-2.9661199203186994,72,False
long,2023-03-17 18:00:00,2023-03-18 06:00:00,20.14,22.53,0.11866931479642506,0.11777455833167849,11.77745583316785,48,True
long,2023-03-18 18:15:00,2023-03-19 14:30:00,21.98,21.81,-0.007734303912647955,-0.008527957707006317,-0.8527957707006317,81,False
long,2023-03-20 04:00:00,2023-03-21 14:15:00,21.69,22.87,0.05440295066851086,0.05355959701244828,5.355959701244828,137,True
long,2023-03-22 01:15:00,2023-03-22 13:15:00,22.12,22.42,0.013562386980108476,0.012751699240506342,1.2751699240506342,48,True
long,2023-03-23 02:15:00,2023-03-23 14:15:00,21.25,21.54,0.013647058823529346,0.012836303360000079,1.2836303360000079,48,True
short,2023-03-24 06:00:00,2023-03-24 20:30:00,21.96,20.59,0.06653715395823223,0.06568409488101046,6.568409488101046,53,True
short,2023-03-25 05:00:00,2023-03-25 17:00:00,20.73,20.71,0.0009657170449057784,0.00016510462578467333,0.016510462578467333,48,True
long,2023-03-25 22:15:00,2023-03-26 10:15:00,20.41,20.77,0.017638412542871018,0.016824464634982883,1.6824464634982883,48,True
short,2023-03-27 05:30:00,2023-03-27 17:30:00,20.64,19.63,0.05145185939887931,0.05061086614365773,5.061086614365773,48,True
long,2023-03-27 20:45:00,2023-03-28 08:45:00,19.68,19.94,0.013211382113821113,0.012400975121951374,1.2400975121951374,48,True
long,2023-03-30 10:15:00,2023-03-30 22:15:00,20.72,20.53,-0.009169884169884068,-0.009962389729729515,-0.9962389729729515,48,False
short,2023-03-31 01:30:00,2023-03-31 13:30:00,20.68,20.57,0.005347593582887722,0.0045434763636365005,0.45434763636365005,48,True
